,first_arrival,PGV_max,PGV_mean,PGV_min
33,1.33,0.21031998138657793,0.07453400741918272,0.028510977078835657
34,1.5,0.206428616740256,0.06416337158050255,0.010946940138855292
35,1.4000000000000001,0.3032249321869895,0.052692712256214524,0.010513419856824342
36,1.93,0.4998788279264389,0.09302950225530367,0.016289932162470527
37,1.72,0.466603324055717,0.059137877663531624,0.01140535938182804
38,1.79,0.35332496828207743,0.10705008057276837,0.01551723997949723
39,1.74,0.5004791497744197,0.10768765406631313,0.02269651566168378
40,1.8800000000000001,0.28047972766475937,0.08271508860305377,0.017382452111058
41,2.05,0.5021205611889095,0.10803294380575759,0.015938918642666607
42,1.6500000000000001,0.3391751445467657,0.08997421557014625,0.00622570727469069
43,1.68,0.3577428103455315,0.08158115628382999,0.014366789924675832
44,1.68,0.4028357192586206,0.09880582094462133,0.009274513995191113
45,1.5,0.43511409995742784,0.10591801629468302,0.025707709073432717
46,1.52,0.20555632149661673,0.11230199831143534,0.03630336802246229
47,1.58,0.16793936575472776,0.06938015948125259,0.021989646952975526
48,2.17,0.16990456993984632,0.06894464347322854,0.012605479432349758
49,1.8900000000000001,0.3466517339522835,0.09550054736464753,0.02180615034956444
50,2.0,0.16099778137910065,0.048692182633187454,0.011729109793904183
51,1.73,0.2022016596830154,0.056737743154806196,0.008613409001034172
52,1.75,0.26675222907375934,0.07378242276851806,0.019249455505077628
53,1.9000000000000001,0.26153901152873055,0.08982155429592638,0.012211414942896362
54,1.98,0.7807830043667306,0.11328256255758533,0.017553419238030436
55,1.6600000000000001,0.24590356235347177,0.09271402263648415,0.01815986957564421
56,1.9000000000000001,0.28999520515894195,0.08016384122751556,0.010908958864162703
57,1.45,0.4327981572024975,0.08633030935394632,0.022225875145293016
58,1.74,0.5204509031993643,0.11514302640931415,0.02968020856198163
59,2.18,0.332124793433081,0.0924125177687177,0.02314386753984825
60,1.72,0.27353196453590245,0.05853616027136297,0.01332607874834316
61,1.6,0.40358442921235865,0.10143650634341025,0.02062349439492159
62,1.81,0.2454103605069674,0.07490264604665703,0.015052001481713394
63,1.35,0.2668223797238402,0.06901514157293998,0.01420531090978082
64,1.69,0.2928270243487558,0.08030783693355685,0.021479287455140123
65,1.6500000000000001,0.36137728875446434,0.1094773900652332,0.0281197011992631
66,1.75,0.18123398895680648,0.060001479127980845,0.011209612512554663
67,1.6500000000000001,0.27817824543788133,0.06950303524264992,0.015136182055527784
68,1.8800000000000001,0.40625040425785525,0.09590548382140479,0.010783410678019318
69,1.81,0.27195264342587716,0.06921479348118209,0.013225848001036317
70,1.6600000000000001,0.3040857904682427,0.06293847583305417,0.010912954150823067
71,1.6500000000000001,0.2930518890097421,0.07989076369183444,0.018735810195993307
72,2.12,0.19503685467105877,0.05109125723827179,0.006651998157171741
73,1.54,0.34662296863790387,0.07552017145643161,0.01487366998687597
74,1.99,0.296067341912385,0.05495780225978705,0.010540979568489584
75,1.73,0.18451745294398206,0.04600563511979424,0.008672872417723678
76,1.77,0.18244407142407496,0.06003679497176913,0.018586226992911636
77,1.67,0.7093343862265472,0.11051436025497016,0.02085502929508365
78,2.0300000000000002,0.35751413166325885,0.12151713489483866,0.0161964579298005
79,1.8,0.2208201092535049,0.07139674914440128,0.009695226198447659
80,1.47,0.22315404155526883,0.07109716143880859,0.021871473663339087
81,1.25,0.1951633731244733,0.07988347600232634,0.027206997850374403
82,1.92,0.3116215474309628,0.07129802874584895,0.012854275848619309
83,1.55,0.308169945450008,0.08082148652767976,0.019103293251228125
84,2.02,0.4283099058963401,0.10280332007633654,0.015408841108783497
85,1.6300000000000001,0.31707211800052526,0.04711432535792119,0.012388466530026995
86,1.9100000000000001,0.3834231015830256,0.10591915120648214,0.016723692551804642
87,1.72,0.4016720358224161,0.11720217580738701,0.043018845385186036
88,1.86,0.19476618202809656,0.07002223178430517,0.014978719873045209
89,1.71,0.45012294233708655,0.09293785975182917,0.010535977883121127
90,1.87,0.206875052596836,0.07525909775034273,0.02182395764257478
91,1.74,0.19437559460059545,0.07640774287356548,0.018723459528293695
92,1.44,0.24888456773528894,0.09731052994380406,0.027297388595001925
93,2.24,0.39801895721082853,0.07132889653146504,0.01557663180249109
94,1.6300000000000001,0.27989280212993345,0.06874163929326109,0.012465515339249304
95,1.6500000000000001,0.27524145694166285,0.05855451174094854,0.019606867555566333
96,1.6600000000000001,0.37403077342301977,0.09428519069406044,0.016626396347948963
97,2.12,0.3131903540789279,0.07188437099765979,0.012648415857994505
98,2.0300000000000002,0.42392204334664374,0.08650477708706199,0.015520867520786179
99,1.41,0.3076066789192255,0.09580066546474039,0.01807650100344231
100,1.61,0.37513645298145565,0.07110071448031595,0.011970258660500692
101,1.9000000000000001,0.41355345984108405,0.1049264647902709,0.022503356652524786
102,1.81,0.36578816675071857,0.1045557785675363,0.026596918649464917
103,1.72,0.17772398054553978,0.07889973837211099,0.015552033873216346
104,1.42,0.25119534561706774,0.08419019262321187,0.026373520795009164
105,1.62,0.40137391273467105,0.08548589835870324,0.010123889646889525
106,1.6300000000000001,0.3020124355934455,0.0806315765738061,0.02028079117381313
107,1.67,0.27524770731625936,0.07346696823166139,0.018700536462710703
108,1.79,0.4533679544249118,0.07062757848963006,0.012517475862219414
109,1.96,0.3422479916797535,0.05278825824722657,0.01087799386131899
110,1.85,0.39408474551277967,0.08668226970200694,0.011827263020225442
111,1.49,0.3907669421163901,0.0678326745000537,0.015456091503018594
112,1.47,0.29175892038669166,0.06532147659871614,0.010261404762494136
113,1.78,0.3260540713257321,0.0977505033203063,0.013806278460851572
114,1.9000000000000001,0.345370011092861,0.09492840640076637,0.015065091055633192
115,1.23,0.18521974329969382,0.05448553987906731,0.01445005928998052
116,1.96,0.12028676546805873,0.04411602419499142,0.015994535712784898
117,1.81,0.22724736908499757,0.07044792381376899,0.015049872721899029
118,1.9000000000000001,0.27073047407350315,0.07202063441624285,0.010013879473097361
119,1.76,0.29899230671074706,0.06960193818052024,0.01548840153488384
120,1.4000000000000001,0.3424925155266341,0.07038704318084511,0.012729341165371008
121,1.87,0.27892930548302325,0.110177095288248,0.023861545591459043
122,1.81,0.24605023612314114,0.05871410420000135,0.012576286390914258
123,1.6300000000000001,0.3535862333409406,0.11428950893284383,0.030474891365981006
124,1.58,0.281783897273589,0.08977228411280422,0.02542654410332315
125,1.83,0.1824735406982778,0.04743986552903971,0.008091474652076415
126,1.79,0.2545601979388469,0.05892806905410537,0.0077904625053254834
127,1.52,0.2260280267787407,0.0679370123126691,0.016554414916958263
128,1.42,0.14875143883914174,0.05292186171831382,0.020509273764056493
129,1.6600000000000001,0.19753189249564237,0.07048855992477882,0.020939102889897743
130,1.24,0.2509717806786336,0.08012857101288122,0.026802643616012777
131,1.81,0.20745850383233377,0.0666057091553037,0.011307132507196
132,1.6500000000000001,0.2380316469962494,0.06529251950230261,0.018518567505480112
133,1.94,0.5550590280255232,0.1291861111380504,0.01717807717396495
134,1.84,0.2446228608223109,0.06826342279118218,0.017054156755373515
135,1.53,0.3351984739055755,0.06536501472160344,0.01374177594433163
136,2.15,0.29836913185065583,0.10610116970692479,0.016796118984018855
137,1.7,0.3808336138001224,0.09742808227732615,0.014602066477680867
138,1.58,0.3795531190299788,0.07053754587812101,0.015267653199739505
139,1.82,0.9114676085731476,0.09977366220883052,0.009456996845514397
140,1.9100000000000001,0.29527744724759236,0.08852951505006065,0.012511457574580715
141,1.7,0.3151869053688343,0.08124739941963789,0.024235808385535983
142,1.97,0.43136991397907093,0.08853820867583866,0.009291274885932978
143,1.83,0.27962631958928297,0.07235225783984753,0.01525141808296234
144,1.58,0.48855237742161295,0.10567946049679167,0.023776735634885107
145,1.78,0.254554530635162,0.06779847811364759,0.011059945046224264
146,1.6600000000000001,0.21910964871412208,0.07990745855819906,0.02317407895225048
147,1.6600000000000001,0.2718236787001257,0.06349473307792332,0.016153364516217156
148,1.6,0.46568880893030545,0.10364164297309794,0.02659029142258974
149,1.48,0.24505462386244545,0.09976883350409552,0.028989197009714827
150,1.49,0.2646151123867743,0.0653401084405527,0.010477302453461944
151,2.0,0.28946299711802087,0.0820398514450065,0.0066297349801364884
152,1.48,0.29651634352736306,0.07400849610022725,0.01928584454195347
153,1.83,0.3204756127429252,0.09132562263088873,0.017924364333163398
154,1.99,0.27354021150732827,0.09020769363759244,0.024378941030521576
155,1.3800000000000001,0.23589924441120627,0.049730640499036534,0.011737368505580794
156,1.62,0.3101264670288995,0.07930881226706571,0.015320297833575847
157,1.56,0.2667793197521274,0.085884043275314,0.02595076005085181
158,1.7,0.5503362309005916,0.1096491729771759,0.018188877397321036
159,1.35,0.20356822671041203,0.05070342660092846,0.01666959375597556
160,1.79,0.22831457432028018,0.09633795206439316,0.025156323869885335
161,2.1,0.4794902087332602,0.0904067013926749,0.013679885334103968
162,1.74,0.1991638274143646,0.0713371414053534,0.02448419640133654
163,1.85,0.30713332955644407,0.08798552695917576,0.02697936869004291
164,1.69,0.28336333152780996,0.08189007512389197,0.02010346440563542
165,1.8800000000000001,0.2744647563294443,0.10337652414062919,0.021496645531393976
166,1.95,0.5804238661284086,0.11617263044952024,0.018590550774606134
167,1.8800000000000001,0.22442502274934736,0.08041408946095316,0.010737780395362407
168,1.6500000000000001,0.3283420706374412,0.10575911510266398,0.0300601244182236
169,1.72,0.3033983204543598,0.11656117519781738,0.03397781567321696
170,1.67,0.22117932186092992,0.059511896384881684,0.012055651642354554
171,1.52,0.4010645574030457,0.061590137085647124,0.01445258119036968
172,1.68,0.4433743083341549,0.108795015860682,0.020441865116020728
173,1.8800000000000001,0.28083241662614833,0.07558073235104701,0.014010918573552312
174,1.6600000000000001,0.4187210329415753,0.06268230130970871,0.010729860933508629
175,1.75,0.38146333203160576,0.07415938785074405,0.014938808233995439
176,1.79,0.25792598418361795,0.09061236722035297,0.019238227900464113
177,1.5,0.4363613991223739,0.07648937025847063,0.015094219527569957
178,1.79,0.21371826220519075,0.07684950012187615,0.011366498466480078
179,1.54,0.37318310999398574,0.08580170292841797,0.022354194951448993
180,1.86,0.3217774950813489,0.08619097821582142,0.007535879807955101
181,1.74,0.33017669125727217,0.06793829196502967,0.016411364472014033
182,1.71,0.29209480585931163,0.11437720885938736,0.020112336404206687
183,1.85,0.6272722193035367,0.0894692281092108,0.017625512413388743
184,1.83,0.3214154394009891,0.060092593198749926,0.014998016836815403
185,1.83,0.336969352000847,0.06922172483152957,0.010934182561835235
186,1.49,0.3099487832156681,0.09342900118036268,0.022348717143504126
187,1.72,0.33676482725705786,0.07911458825175313,0.009906549019407792
188,1.6500000000000001,0.35442028331423064,0.11047838957085229,0.018017392030081545
189,1.78,0.21852360410174113,0.06932599784933965,0.02087773228617548
190,1.79,0.23047676592367655,0.06246305106717956,0.01569738004174706
191,1.75,0.2745521778758183,0.07796280085697126,0.01669066995897223
192,1.74,0.15882796730206478,0.037126856864827036,0.0067934829820669425
193,1.28,0.23806606078274684,0.08551775769369087,0.01998022643088122
194,1.73,0.17406340827222028,0.06347859464817521,0.014976625205389347
195,1.58,0.3975168589693692,0.09917759965796372,0.026725767435083203
196,1.8900000000000001,0.2230377263300984,0.05015439393330571,0.009115712383633186
197,2.04,0.4986719771028559,0.09959362013165947,0.019503169484609326
198,1.3,0.20945467697191578,0.08813320766291023,0.0277446922611774
199,1.79,0.38091836555550806,0.09268490203413253,0.013313148569879583
200,1.79,0.22103533242657417,0.06317621983498567,0.015926169621385808
201,1.85,0.34669385050990015,0.1083833655738877,0.019281208199706305
202,1.8900000000000001,0.4299528114346088,0.08501834154377029,0.019203075845803733
203,2.12,0.33033049586631763,0.09228740179574546,0.02275384503610537
204,1.6,0.3437105716163891,0.07405127150896626,0.01672628519799461
205,1.85,0.4694331727550299,0.10469327806570217,0.018964410426416542
206,1.6400000000000001,0.32722265545066515,0.10227350993294068,0.02299361620490438
207,1.83,0.20069838220184327,0.06863944076615794,0.018795275728534035
208,1.95,0.2956864423393345,0.06915182917722763,0.011333359877992605
209,1.6400000000000001,0.29592247127036614,0.08481327111296635,0.014086824522477486
210,2.0100000000000002,0.29407913670493724,0.08926115995541381,0.013687704381740783
211,1.29,0.3059014030594926,0.057962774151720464,0.012092585803263452
212,1.61,0.24174043758351285,0.06228998669206572,0.015917795041957287
213,1.67,0.18907843735393895,0.05320465601557407,0.012818232595049073
214,1.61,0.37114183168912007,0.10300280364645914,0.016682495638570424
215,1.34,0.2307720523296903,0.06124696903205779,0.011850125670731501
216,1.8,0.2612278816007479,0.08044796937242739,0.017870763955246418
217,1.4000000000000001,0.21787185471663303,0.0868084599401796,0.02657766436061551
218,1.78,0.18124991631155699,0.043155016944339646,0.008732574810045485
219,1.83,0.3218942488608359,0.10866529224159947,0.018704990577153545
220,1.7,0.38788593239867153,0.12852822679384096,0.02499769261456994
221,1.71,0.32514216002146745,0.08061790624165295,0.01390954549600477
222,2.11,0.26354598015735625,0.06004404616385252,0.005738520140870603
223,1.79,0.24688244654725028,0.04505401837169822,0.012916730451053862
224,1.58,0.2523056727690342,0.11714515328699171,0.02832702283326817
225,2.0300000000000002,0.14992362699639508,0.044485580457965704,0.009706854310578205
226,1.6300000000000001,0.19211906407451076,0.10006670920500281,0.028411774209480163
227,2.27,0.3463115659027701,0.08858999985807993,0.01527007339794831
228,1.98,0.3942832263413551,0.08012099215765063,0.012972105421587771
229,1.93,0.35996219673435564,0.09607765475568172,0.013694469417040953
230,1.58,0.6628860202968936,0.09106728135583238,0.010325694280786602
231,1.52,0.2804445322308463,0.04555769112165161,0.008850557298633197
232,1.7,0.3142757206833789,0.11271685622818621,0.020934301777291955
233,1.76,0.23331176085308164,0.07944131083742266,0.010739502004508156
234,1.72,0.12888672780370805,0.05583999731903177,0.01576485641509523
235,1.6,0.17632172120330608,0.054230508003880455,0.013218871815571265
236,1.49,0.1712351751815631,0.05590233912046308,0.011887585273368771
237,1.48,0.284447832567342,0.0767419790667746,0.015352111337632531
238,1.76,0.21064935432588636,0.05289773788303301,0.01697429848600013
239,1.75,0.1296340576374074,0.04104272372231315,0.009346916561372657
240,1.8900000000000001,0.2566916965308927,0.08272699773791682,0.016707349212225355
241,1.67,0.9994537347032191,0.09342483911663635,0.013486226954069248
242,2.02,0.47602301057239776,0.11524125881594409,0.024466972314423994
243,1.9000000000000001,0.26080999800244575,0.078029249941144,0.019076306010096244
244,1.99,0.26232436457446745,0.07388823558310988,0.009973302067578474
245,1.61,0.20273352431023517,0.08603370500748941,0.023444607227390755
246,1.82,0.22932133283078832,0.085632763028842,0.011839722575491
247,2.42,0.25290155726982777,0.07818399868491213,0.019549771994353825
248,1.98,0.27208953325292806,0.0769105590624457,0.014388976854752544
249,1.81,0.13391010573212125,0.04244338604334222,0.014763596939598628
250,2.17,0.7649854586654062,0.10144590450678853,0.01527504351021334
251,2.02,0.3689399410686081,0.07694339067947192,0.020504555812149376
252,1.8,0.2904517227984643,0.092801714018047,0.018319495473554243
253,1.48,0.20018635060167375,0.05136796908327721,0.014585771172705368
254,1.99,0.32532767377847316,0.059129711481208484,0.009675055523460718
255,1.81,0.3714316325986884,0.10276219841370965,0.023419680434186255
256,1.84,0.20765630814926683,0.059302140636647994,0.015514885088895055
257,1.67,0.32292445508316026,0.10289669001181889,0.027042383260781677
258,1.61,0.37857925385457775,0.11134501576028977,0.02836192465076558
259,1.94,0.31276708033250894,0.09112793922695055,0.013761444675357056
260,1.94,0.24489930645486685,0.07232264804258623,0.009151673835789369
261,2.07,0.3250578653299034,0.07540381648904065,0.01237305859456987
262,1.61,0.19448333865602402,0.04667921260896551,0.009771032880647557
263,1.58,0.25041726323033714,0.06762300416944576,0.015528464130664657
264,1.4000000000000001,0.31674550732638446,0.08142417680250795,0.01416164173354728
265,1.9000000000000001,0.2528415089152105,0.0773545093832484,0.02004163153624586
266,1.92,0.3950212181709287,0.07530463759471627,0.011380530759755638
267,1.87,0.4073630425352142,0.10109858243913568,0.014420472350352825
268,2.04,0.31590021863923917,0.09498015251740795,0.021275314939795655
269,1.96,0.22686365854889115,0.11875833200172514,0.021702242167469667
270,1.41,0.24568005393164938,0.08485371149063864,0.008617919130568122
271,1.8,0.3726746924453069,0.07001153158530576,0.010490200317034905
272,1.57,0.2401254080484063,0.11410629516908562,0.04572133329466742
273,1.5,0.46860179191260215,0.11944588837920372,0.013218764850482198
274,1.85,0.21012943752313296,0.05458241752612308,0.00870192906291872
275,1.78,0.300583073603356,0.11504094199233623,0.030945101025086
276,1.86,0.4531430595475335,0.09710701059301481,0.014668121959498077
277,1.93,0.4309846822174229,0.11320991140825962,0.026051473363775564
278,1.8,0.4424789424696816,0.10858227004813858,0.02361832350285324
279,1.87,0.245235737045412,0.06338662880167026,0.008987966129910914
280,1.75,0.218444123419914,0.06504870265994443,0.014056016190380195
281,1.58,0.18359984111050123,0.059247946126750106,0.012039452067864909
282,1.8,0.34038451231252226,0.0572042047680699,0.008835106258349152
283,1.97,0.4045868001034294,0.09442226736560495,0.011789856731546637
284,2.0300000000000002,0.3416798479735732,0.08879329695327436,0.026719602533312684
285,1.8900000000000001,0.2919179172660405,0.07525478035585437,0.011847216040450961
286,1.6400000000000001,0.2901896426994106,0.0966502089041696,0.0296109624219516
287,2.22,0.4319961982443065,0.09097502984754322,0.012063736839073184
288,1.61,0.2538923062179189,0.07062408806225838,0.01525227681295902
289,2.05,0.2875865566387742,0.06532706018209866,0.01089909143203209
290,1.8,0.25872452510324273,0.06225444224313277,0.010607274295254281
291,1.6,0.22304894557305588,0.057577863900181374,0.014999930091137871
292,1.78,0.2769671240435899,0.1155772670575558,0.04218952623118809
293,1.9100000000000001,0.3182742697087359,0.07641758986635631,0.01017660205318297
294,1.6400000000000001,0.16851538840051558,0.05304437312887617,0.016310441479089593
295,1.6600000000000001,0.15825430617717537,0.0373124082568463,0.007300766847283157
296,1.6300000000000001,0.3587302357398716,0.08989864872898226,0.020943991094558568
297,1.93,0.16029004653840653,0.0537551833188115,0.010578448828152393
298,1.8900000000000001,0.2886185280641411,0.07044555492640536,0.016713246864803372
299,1.85,0.3197639322402962,0.05179362103642683,0.01146108394743379
300,1.73,0.1758938881406498,0.06066653730210963,0.013619589184563958
301,1.6600000000000001,0.2689785298993038,0.08151119918526467,0.014231665181991945
302,1.98,0.19926698646305685,0.07021372942893657,0.022142978710502335
303,1.55,0.20924483343581105,0.07414080878968576,0.01448286094121489
304,1.77,0.3250775997559534,0.10058196718870765,0.02118656172149185
305,1.79,0.20972191200613122,0.05941832119176041,0.008354388625844929
306,1.69,0.19326350891106606,0.05494543468510009,0.015387293502895456
307,1.6300000000000001,0.3403780479225135,0.08422106390724429,0.018021857280134574
308,1.87,0.3352100689292039,0.07309489462308254,0.017393620833916778
309,1.81,0.40327038245235164,0.09056026981598146,0.01765182169164001
310,1.59,0.3322548645740676,0.08695003385709668,0.01955634896449431
311,1.6300000000000001,0.37712052731221113,0.09765354647486434,0.02425710761030321
312,1.5,0.44028740640046254,0.10570339850416106,0.02022101323704323
313,1.59,0.3216961378067515,0.0811893532514546,0.023219976544329606
314,1.7,0.21360596583014152,0.05927520091962822,0.0077779810331152915
315,1.82,0.3313409689666774,0.10212435447644609,0.026049960194630874
316,1.58,0.2728561095837279,0.07347348102209142,0.01415419789814627
317,1.99,0.24348645856025652,0.06824658553415977,0.013788242619648367
318,2.05,0.46302834059628906,0.11766414155082523,0.019155182599240754
319,1.79,0.17533493693521282,0.05475388840172988,0.023376363934953574
320,2.15,0.44401049983835783,0.09784591953978225,0.008648826872272648
321,1.6500000000000001,0.1408931841559936,0.054876766923976146,0.011599196229126871
322,1.41,0.24721939444313806,0.03922865237761986,0.007951665989881633
323,1.87,0.39096926376351326,0.09234609901227138,0.011409709442963371
324,1.41,0.3043991906743074,0.08402579963392882,0.02151002979133354
325,1.6300000000000001,0.24539605393859357,0.07152282932126477,0.009337675847517135
326,2.18,0.505588743137588,0.11185019067333911,0.02047842130685321
327,2.43,0.19474070444529734,0.060582065366639376,0.013185428338214166
328,1.8800000000000001,0.22330830682930905,0.07186766147813228,0.011605077359198293
329,2.0300000000000002,0.2252831284810839,0.05754307683451037,0.013515516434121043
330,1.85,0.2136990177739021,0.07343147788658373,0.01753317037517392
331,1.33,0.43624861905468304,0.09110176582777994,0.021603813809170196
332,2.39,0.5168618982089395,0.10343836986151007,0.022913131698581262
333,1.6,0.2319603757052612,0.05730463076007811,0.009349398979711257
334,1.67,0.3351969699303249,0.09804717955748397,0.01878414922418733
335,2.22,0.3393198208407162,0.0909518175851347,0.014287927345252855
336,2.27,0.22316873852629535,0.07885794194188867,0.016528124973911033
337,2.08,0.33384131164371017,0.11108175012802711,0.03218640114849169
338,2.04,0.20726530875538834,0.10974366310601882,0.023444179072937065
339,1.53,0.3018158698407538,0.08778095276673491,0.027146086931686842
340,1.78,0.33525517846139247,0.096390413360258,0.02057059482300788
341,1.97,0.40546072570090597,0.10740559931959046,0.021050171326124946
342,1.9000000000000001,0.3057452664684601,0.1073011033941647,0.019164135964346945
343,1.87,0.2351150911556989,0.07311236415877832,0.012477616513858886
344,1.48,0.2941077332090071,0.062087481653995524,0.013030658644269813
345,1.73,0.37434765529756037,0.11276803650886014,0.012615696219360924
346,1.84,0.22938809519082393,0.06395593520185801,0.0072785883309652915
347,2.06,0.4598662118151722,0.10805208811971942,0.012609827658190844
348,1.79,0.16874016158877403,0.0848596031775322,0.018222977167086714
349,1.74,0.24258050796343447,0.051162472648380544,0.011007446284591039
350,1.85,0.3448368150047145,0.09703035543585996,0.012898360701921205
351,1.76,0.2692835823038202,0.06362615324940585,0.006868936605545518
352,1.92,0.38839374670082244,0.06976764253629197,0.011000380656361842
353,1.78,0.24456234658768433,0.05888056743485168,0.007021305642178106
354,1.61,0.24105186876997736,0.0775555825426458,0.02067823122596415
355,1.79,0.2858395164296474,0.08567190127365355,0.01763173470564642
356,1.75,0.2762657121713097,0.06213840518454005,0.00660340710264202
357,1.31,0.2158981169221724,0.07054959648175096,0.02366189662449362
358,2.04,0.21244432396320198,0.04201026110510826,0.0077684957044229855
359,1.58,0.24971346623129084,0.08943874319567792,0.02667161517549952
360,1.68,0.3945577687084701,0.09554709125308933,0.011810320110055447
361,1.8800000000000001,0.2861348364659474,0.08765940400200342,0.013728991019284362
362,1.76,0.2963555454571969,0.08650147247231668,0.018509781327041955
363,2.0,0.4625287716072128,0.07969936231432982,0.008574891153704831
364,1.62,0.2554410995758236,0.06513365589343532,0.014984954281481774
365,2.09,0.31399236287430704,0.07925393809937471,0.015516104485042216
366,1.83,0.28877739381170714,0.06844005419378621,0.009905845316201327
367,1.81,0.44581471726546856,0.07585655092139953,0.009822925097298258
368,1.79,0.18767658029324125,0.0620475900388017,0.014878020717806079
369,1.61,0.335258924505373,0.08917298950917116,0.013129511824175715
370,1.29,0.20104538154319204,0.09646118498995172,0.03845179125833053
371,1.31,0.31838614908171103,0.06088930847535311,0.007444566100758286
372,2.06,0.3788482120786989,0.08680468731514744,0.013463650487903343
373,1.73,0.42689917786744824,0.07211413818535199,0.014092313682087841
374,2.0300000000000002,0.3851100867259824,0.10929197141458746,0.013044041093231014
375,2.11,0.4129314074650207,0.07781841629807315,0.018949521153328118
376,1.73,0.1718674796425152,0.055758623371280236,0.01667048735923982
377,2.1,0.2611040512903949,0.09129627126968363,0.020504605861227675
378,1.62,0.25191681902347385,0.07850741755968114,0.019901974189775695
379,1.34,0.09932348319365372,0.03121876066303846,0.011106879853067658
380,1.99,0.21373932206028934,0.0608190916754066,0.009343454264450378
381,1.87,0.2311642796086011,0.08400611550571212,0.022899916802742473
382,1.5,0.256244652693086,0.07053235672141508,0.016882260729736108
383,1.44,0.30631226874636347,0.08865163052855883,0.029627555787717134
384,1.6600000000000001,0.2684101536529952,0.08447360926738723,0.013483358241099381
385,1.5,0.30834217764159644,0.08272752117385969,0.014617437341979114
386,1.87,0.3383811028293,0.059974597392302716,0.01344958239764265
387,1.44,0.2631136863980442,0.061253048221762044,0.009150416356429292
388,1.72,0.3007858099285312,0.05323407096068423,0.010634699861698373
389,1.79,0.21196642308411717,0.057883602710595825,0.01434864724756002
390,1.9100000000000001,0.17827550911143175,0.0457397822493724,0.010685582686200689
391,1.83,0.31847438642275344,0.09458610924308522,0.021392665462750995
392,1.57,0.40113533903642745,0.09106027442615676,0.019356343176354405
393,1.55,0.34197074726991467,0.11008099256142533,0.027350659743066687
394,1.28,0.15564953627861505,0.04320839615205475,0.01498213883699823
395,1.52,0.37940872429344713,0.08182281906134144,0.010915705709227988
396,1.68,0.29804189963969063,0.08447059051617059,0.017137693013275855
397,1.76,0.25221568276274275,0.08441637452234504,0.010083356493294646
398,1.99,0.30916836884067517,0.0930310677974439,0.014700096859002155
399,1.62,0.489082642675534,0.10706561147462965,0.01789372255905942
400,1.85,0.4037969411864532,0.07994165900721817,0.013741530838158626
401,1.95,0.33229903935140037,0.0901027350720503,0.01496498315582223
402,1.79,0.30193953985957184,0.08381328393895135,0.01404356396986262
403,1.41,0.2727897256823358,0.10279997095216369,0.03658987314938213
404,1.79,0.4386119328089042,0.05424152845700912,0.0115645022034298
405,1.8,0.45454622793281274,0.07265945476199583,0.019515965930707178
406,1.85,0.14912952303619276,0.04498202077063339,0.008797893421179943
407,1.45,0.2866729591442115,0.09789721978062495,0.028799421236056347
408,1.58,0.288747026786001,0.06816484360779476,0.009191837859122027
409,1.72,0.40006697228184357,0.09986770927111001,0.009292318814484815
410,1.69,0.18339593793262732,0.05646286044640696,0.008161171334832087
